Date_of_Occurrence,Time_of_Occurrence,City,Crime_Type,Victim_Age,Victim_Gender,Crime_Risk_Level,Total_Crimes,Avg_Rating_T,Bad_Review_T,Drugs_Safety_ViolentCrimes_T,Good_Review_T,Street_Scams_Fraud_T,Avg_Rating_H,Total_Hotels,Bad_Review_Count_H,Good_Review_Count_H,Street_Scams_Fraud_Count_H,Drugsafety_Violentcrimes_Count_H
12/08/2022,14:47,Hyderabad,IDENTITY THEFT,65,F,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
12/08/2022,20:22,Ghaziabad,DOMESTIC VIOLENCE,68,M,Medium,113,4.362302483,1271433,7079,5245914,2282573,2.823379275,3918,3026,574,291,16
12/08/2022,15:25,Pune,ASSAULT,34,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
12/08/2022,09:24,Ghaziabad,VEHICLE - STOLEN,40,M,Medium,113,4.362302483,1271433,7079,5245914,2282573,2.823379275,3918,3026,574,291,16
12/08/2022,22:22,Ludhiana,SEXUAL ASSAULT,22,M,High,123,4.210769231,721108,5077,4176415,156240,4.129953917,2170,1393,643,121,11
12/08/2022,12:03,Hyderabad,SEXUAL ASSAULT,47,F,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
12/08/2022,20:54,Delhi,CYBERCRIME,42,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
12/09/2022,07:24,Indore,ARSON,22,M,High,125,4.210236654,404741,32059,40637454,9521746,3.780066959,3883,2897,810,123,22
12/09/2022,18:29,Kolkata,EXTORTION,23,M,High,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
12/09/2022,01:05,Hyderabad,IDENTITY THEFT,33,M,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
12/09/2022,08:05,Bangalore,ASSAULT,63,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
12/09/2022,12:08,Thane,VEHICLE - STOLEN,36,M,Medium,120,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
12/09/2022,03:29,Pune,EXTORTION,66,F,High,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
12/09/2022,15:05,Delhi,SEXUAL ASSAULT,24,F,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
12/09/2022,05:23,Srinagar,KIDNAPPING,12,M,High,57,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.970479705,271,207,55,8,1
12/09/2022,06:57,Delhi,KIDNAPPING,73,F,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
12/09/2022,02:49,Agra,VEHICLE - STOLEN,69,M,Medium,140,4.312571618,2144546,381097,304097743,63371614,3.559821096,2683,1900,692,75,9
12/09/2022,16:23,Hyderabad,COUNTERFEITING,40,M,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
12/09/2022,09:56,Bangalore,FRAUD,20,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
12/09/2022,08:13,Kolkata,DOMESTIC VIOLENCE,73,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
12/09/2022,16:25,Chennai,FIREARM OFFENSE,18,M,High,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
12/09/2022,13:32,Chennai,BURGLARY,62,F,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
12/09/2022,12:27,Kanpur,BURGLARY,54,M,Medium,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
12/09/2022,00:28,Nagpur,SHOPLIFTING,15,M,Medium,213,4.20608339,228779,18062,2212756,4681599,3.400094473,2117,1463,529,117,7
12/09/2022,12:49,Chennai,CYBERCRIME,19,M,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
12/09/2022,17:19,Kanpur,DOMESTIC VIOLENCE,74,F,Medium,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
12/09/2022,07:54,Kolkata,BURGLARY,12,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
12/10/2022,04:09,Kanpur,COUNTERFEITING,12,M,Medium,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
12/10/2022,14:52,Delhi,BURGLARY,58,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
12/10/2022,01:22,Lucknow,DOMESTIC VIOLENCE,10,M,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
12/10/2022,00:43,Bhopal,BURGLARY,59,M,Medium,116,4.274793388,258485,36068,41867863,8441585,3.42509832,2797,2077,507,112,21
12/10/2022,03:37,Bangalore,COUNTERFEITING,45,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
12/10/2022,07:15,Ahmedabad,DRUG OFFENSE,51,M,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
12/10/2022,18:07,Ahmedabad,ILLEGAL POSSESSION,26,F,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
12/10/2022,06:23,Pune,COUNTERFEITING,59,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
12/10/2022,20:57,Visakhapatnam,DRUG OFFENSE,13,M,Medium,110,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.319905213,3376,2578,588,158,22
12/10/2022,19:51,Mumbai,COUNTERFEITING,34,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
12/10/2022,13:58,Nagpur,BURGLARY,23,F,Medium,213,4.20608339,228779,18062,2212756,4681599,3.400094473,2117,1463,529,117,7
12/10/2022,20:56,Bangalore,DOMESTIC VIOLENCE,22,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
12/10/2022,15:42,Mumbai,SHOPLIFTING,11,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
12/10/2022,17:55,Surat,HOMICIDE,78,F,High,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
12/10/2022,15:59,Ludhiana,EXTORTION,20,M,High,123,4.210769231,721108,5077,4176415,156240,4.129953917,2170,1393,643,121,11
12/10/2022,04:27,Kanpur,ARSON,20,M,High,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
12/10/2022,06:49,Agra,IDENTITY THEFT,56,F,Medium,140,4.312571618,2144546,381097,304097743,63371614,3.559821096,2683,1900,692,75,9
12/11/2022,16:00,Surat,ASSAULT,42,F,Medium,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
12/11/2022,18:09,Srinagar,VEHICLE - STOLEN,12,M,Medium,57,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.970479705,271,207,55,8,1
12/11/2022,00:42,Delhi,DRUG OFFENSE,71,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
12/11/2022,06:08,Lucknow,SHOPLIFTING,66,F,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
12/11/2022,00:06,Kolkata,ARSON,35,F,High,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
12/11/2022,11:56,Mumbai,BURGLARY,39,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
12/11/2022,04:16,Visakhapatnam,ARSON,21,M,High,110,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.319905213,3376,2578,588,158,22
12/11/2022,07:16,Bangalore,DRUG OFFENSE,47,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
12/11/2022,12:11,Ahmedabad,DRUG OFFENSE,66,M,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
12/11/2022,14:59,Chennai,HOMICIDE,55,F,High,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
12/11/2022,22:30,Mumbai,ILLEGAL POSSESSION,21,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
12/11/2022,09:20,Chennai,BURGLARY,64,M,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
12/11/2022,23:44,Bangalore,BURGLARY,61,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
12/11/2022,04:43,Surat,VANDALISM,17,M,Medium,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
12/11/2022,08:29,Ludhiana,IDENTITY THEFT,76,M,Medium,123,4.210769231,721108,5077,4176415,156240,4.129953917,2170,1393,643,121,11
12/11/2022,03:47,Nagpur,VANDALISM,48,F,Medium,213,4.20608339,228779,18062,2212756,4681599,3.400094473,2117,1463,529,117,7
12/11/2022,09:28,Delhi,BURGLARY,31,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
12/12/2022,00:28,Hyderabad,SHOPLIFTING,50,F,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
12/12/2022,03:43,Hyderabad,SEXUAL ASSAULT,58,F,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
12/12/2022,01:27,Lucknow,SEXUAL ASSAULT,52,F,High,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
12/12/2022,18:44,Ahmedabad,SHOPLIFTING,73,F,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
12/12/2022,13:26,Hyderabad,ROBBERY,48,M,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
12/12/2022,06:50,Bangalore,PUBLIC INTOXICATION,19,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
12/12/2022,21:10,Kolkata,TRAFFIC VIOLATION,42,M,Low,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
12/12/2022,08:45,Mumbai,ARSON,19,M,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
12/12/2022,07:35,Bangalore,HOMICIDE,19,F,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
12/12/2022,16:51,Delhi,HOMICIDE,71,F,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
12/12/2022,15:35,Ahmedabad,FRAUD,16,F,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
12/12/2022,05:18,Lucknow,VEHICLE - STOLEN,25,M,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
12/12/2022,15:08,Mumbai,FRAUD,47,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
12/12/2022,05:28,Hyderabad,SEXUAL ASSAULT,72,M,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
12/12/2022,17:58,Visakhapatnam,ARSON,42,F,High,110,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.319905213,3376,2578,588,158,22
12/12/2022,18:44,Bhopal,DRUG OFFENSE,17,M,Medium,116,4.274793388,258485,36068,41867863,8441585,3.42509832,2797,2077,507,112,21
12/12/2022,03:19,Agra,IDENTITY THEFT,27,F,Medium,140,4.312571618,2144546,381097,304097743,63371614,3.559821096,2683,1900,692,75,9
01/01/2023,03:41,Nagpur,VEHICLE - STOLEN,68,F,Medium,213,4.20608339,228779,18062,2212756,4681599,3.400094473,2117,1463,529,117,7
01/01/2023,07:35,Hyderabad,EXTORTION,46,M,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
01/01/2023,17:03,Nashik,ASSAULT,40,M,Medium,72,4.352486355,536813,15023,52417946,8041219,3.705965909,704,522,139,38,1
01/01/2023,06:23,Chennai,TRAFFIC VIOLATION,27,M,Low,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
01/01/2023,16:43,Srinagar,DRUG OFFENSE,54,F,Medium,57,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.970479705,271,207,55,8,1
01/01/2023,14:02,Faridabad,VANDALISM,50,F,Medium,63,4.098497496,801336,4067,375626,1402337,3.346810934,1756,1353,308,84,10
01/01/2023,17:47,Pune,EXTORTION,18,F,High,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
01/01/2023,14:16,Delhi,EXTORTION,52,M,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
01/01/2023,01:09,Bangalore,FIREARM OFFENSE,79,F,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
01/01/2023,14:05,Hyderabad,VEHICLE - STOLEN,14,M,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
01/01/2023,10:58,Bangalore,DOMESTIC VIOLENCE,58,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
01/01/2023,14:42,Visakhapatnam,FIREARM OFFENSE,44,F,High,110,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.319905213,3376,2578,588,158,22
01/01/2023,13:17,Jaipur,HOMICIDE,53,M,High,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
01/01/2023,20:08,Mumbai,SEXUAL ASSAULT,79,M,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
01/01/2023,07:57,Lucknow,DRUG OFFENSE,29,F,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
01/01/2023,22:19,Ahmedabad,FIREARM OFFENSE,55,F,High,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
01/01/2023,06:02,Visakhapatnam,IDENTITY THEFT,79,F,Medium,110,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.319905213,3376,2578,588,158,22
01/01/2023,11:23,Meerut,KIDNAPPING,60,F,High,68,4.229116945,28668,9215,2926969,902148,3.914225941,1434,919,440,40,13
01/02/2023,11:53,Thane,CYBERCRIME,66,F,Medium,120,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
01/02/2023,06:31,Bangalore,COUNTERFEITING,16,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
01/02/2023,16:46,Nashik,CYBERCRIME,16,F,Medium,72,4.352486355,536813,15023,52417946,8041219,3.705965909,704,522,139,38,1
01/02/2023,23:37,Kolkata,SEXUAL ASSAULT,45,F,High,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
01/02/2023,03:59,Mumbai,SEXUAL ASSAULT,46,M,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
01/02/2023,18:12,Jaipur,IDENTITY THEFT,32,F,Medium,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
01/02/2023,07:19,Bangalore,FIREARM OFFENSE,32,M,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
01/02/2023,16:42,Ludhiana,FIREARM OFFENSE,52,M,High,123,4.210769231,721108,5077,4176415,156240,4.129953917,2170,1393,643,121,11
01/02/2023,16:23,Ahmedabad,KIDNAPPING,55,M,High,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
01/02/2023,08:21,Lucknow,PUBLIC INTOXICATION,69,F,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
01/02/2023,23:41,Pune,DRUG OFFENSE,44,M,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
01/02/2023,20:46,Mumbai,DRUG OFFENSE,32,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
01/02/2023,17:54,Visakhapatnam,IDENTITY THEFT,40,F,Medium,110,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.319905213,3376,2578,588,158,22
01/02/2023,20:18,Ahmedabad,SHOPLIFTING,69,F,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
01/02/2023,06:59,Mumbai,COUNTERFEITING,50,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
01/03/2023,09:03,Surat,DOMESTIC VIOLENCE,64,F,Medium,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
01/03/2023,02:11,Bangalore,KIDNAPPING,70,M,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
01/03/2023,20:15,Pune,SEXUAL ASSAULT,74,M,High,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
01/03/2023,14:12,Ludhiana,VEHICLE - STOLEN,67,M,Medium,123,4.210769231,721108,5077,4176415,156240,4.129953917,2170,1393,643,121,11
01/03/2023,06:46,Agra,HOMICIDE,31,M,High,140,4.312571618,2144546,381097,304097743,63371614,3.559821096,2683,1900,692,75,9
01/03/2023,10:17,Ghaziabad,FIREARM OFFENSE,76,F,High,113,4.362302483,1271433,7079,5245914,2282573,2.823379275,3918,3026,574,291,16
01/03/2023,05:37,Meerut,DRUG OFFENSE,64,M,Medium,68,4.229116945,28668,9215,2926969,902148,3.914225941,1434,919,440,40,13
01/03/2023,15:52,Bangalore,IDENTITY THEFT,71,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
01/03/2023,02:30,Mumbai,VEHICLE - STOLEN,73,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
01/03/2023,09:04,Bangalore,PUBLIC INTOXICATION,70,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
01/03/2023,19:37,Bangalore,VEHICLE - STOLEN,71,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
01/03/2023,05:29,Delhi,IDENTITY THEFT,49,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
01/03/2023,05:09,Hyderabad,VANDALISM,68,M,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
01/03/2023,07:51,Agra,KIDNAPPING,60,F,High,140,4.312571618,2144546,381097,304097743,63371614,3.559821096,2683,1900,692,75,9
01/03/2023,11:06,Delhi,CYBERCRIME,72,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
01/03/2023,12:57,Surat,CYBERCRIME,53,M,Medium,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
01/03/2023,06:47,Delhi,IDENTITY THEFT,70,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
01/04/2023,02:32,Lucknow,TRAFFIC VIOLATION,21,M,Low,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
01/04/2023,06:49,Visakhapatnam,VEHICLE - STOLEN,75,F,Medium,110,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.319905213,3376,2578,588,158,22
01/04/2023,03:46,Hyderabad,PUBLIC INTOXICATION,65,M,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
01/04/2023,13:58,Mumbai,VANDALISM,10,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
01/04/2023,07:10,Pune,HOMICIDE,27,F,High,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
01/04/2023,08:04,Ahmedabad,DOMESTIC VIOLENCE,36,F,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
01/04/2023,16:56,Mumbai,SHOPLIFTING,52,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
01/04/2023,22:44,Ludhiana,SEXUAL ASSAULT,20,F,High,123,4.210769231,721108,5077,4176415,156240,4.129953917,2170,1393,643,121,11
01/04/2023,20:07,Delhi,CYBERCRIME,20,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
01/04/2023,16:05,Kolkata,FRAUD,69,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
01/04/2023,14:41,Delhi,DRUG OFFENSE,31,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
01/04/2023,12:24,Delhi,SHOPLIFTING,59,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
01/04/2023,01:52,Bangalore,BURGLARY,74,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
01/04/2023,15:31,Kolkata,BURGLARY,70,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
01/04/2023,06:04,Bangalore,TRAFFIC VIOLATION,46,M,Low,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
01/04/2023,11:00,Hyderabad,FIREARM OFFENSE,58,F,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
01/04/2023,14:36,Bangalore,PUBLIC INTOXICATION,61,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
01/04/2023,10:11,Bangalore,ILLEGAL POSSESSION,16,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
01/05/2023,17:26,Chennai,HOMICIDE,54,M,High,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
01/05/2023,06:39,Mumbai,DOMESTIC VIOLENCE,73,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
